User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Calories
10895081,female,61,144,47,4.0,79,16.0
16255198,female,20,149,50,8.0,81,28.0
12140316,male,61,191,100,28.0,111,243.0
18009903,male,22,196,89,13.0,96,56.0
19670048,male,55,178,81,4.0,90,19.0
16594775,male,34,198,97,18.0,101,104.0
10838093,female,26,163,66,10.0,96,49.0
19206465,female,20,168,60,13.0,96,64.0
14274079,female,63,169,69,12.0,90,59.0
19477257,male,32,205,107,3.0,89,12.0
12419436,female,66,157,58,15.0,88,74.0
17521796,female,27,168,68,4.0,90,17.0
16198653,male,20,192,90,17.0,104,92.0
14433627,male,40,179,77,17.0,100,94.0
13799464,male,47,195,101,27.0,114,229.0
17086194,male,65,175,76,6.0,94,35.0
18254565,male,37,194,102,15.0,95,77.0
14357004,male,51,193,93,28.0,115,242.0
12361588,male,44,194,92,24.0,98,137.0
15773232,female,24,169,67,27.0,105,158.0
10167467,female,30,165,59,3.0,79,10.0
10410146,female,20,162,59,18.0,95,87.0
17409064,female,63,169,68,3.0,87,14.0
10443956,female,62,153,57,21.0,105,140.0
18679172,male,49,196,94,24.0,98,144.0
12573938,male,31,186,91,14.0,96,67.0
14294695,male,61,184,91,13.0,91,71.0
10952807,male,21,175,74,28.0,107,156.0
11436572,male,50,183,93,11.0,88,50.0
15984681,male,23,190,91,20.0,100,100.0
11323185,female,53,178,71,18.0,95,94.0
17055708,female,40,166,72,10.0,92,47.0
16720944,female,63,176,70,5.0,85,22.0
14839837,female,51,171,70,1.0,81,4.0
14082902,male,30,199,104,4.0,89,16.0
15486386,male,29,173,78,17.0,104,95.0
18652320,male,33,177,78,10.0,92,40.0
10317863,female,58,164,63,19.0,97,107.0
11794204,female,20,171,70,19.0,103,105.0
17508542,female,25,173,70,5.0,79,15.0
16802191,male,36,194,100,6.0,79,16.0
14025178,male,39,170,70,11.0,95,50.0
14554347,female,61,146,52,20.0,97,117.0
19243174,male,45,176,80,30.0,112,229.0
15415493,male,57,189,91,19.0,106,143.0
14989845,female,26,168,70,12.0,94,56.0
12796349,male,26,182,80,24.0,102,125.0
12383652,female,57,169,70,23.0,97,127.0
15869354,female,68,154,56,12.0,94,67.0
12526675,male,25,178,77,9.0,89,28.0
19067980,male,35,196,102,21.0,107,144.0
17769681,male,64,190,94,21.0,107,170.0
17446320,female,26,184,79,15.0,104,84.0
14967912,female,22,168,60,10.0,87,40.0
14776860,male,20,205,100,7.0,95,30.0
19484196,female,23,155,55,18.0,93,85.0
18996345,male,55,184,90,21.0,106,156.0
17848094,female,35,169,69,18.0,104,106.0
15334846,male,27,164,65,10.0,88,28.0
16835774,female,65,148,50,2.0,83,9.0
13754801,female,65,155,57,12.0,89,60.0
11015052,male,20,167,66,10.0,91,29.0
12954397,female,40,182,78,21.0,99,112.0
17321856,male,25,196,99,9.0,97,43.0
15838013,female,33,167,62,23.0,107,145.0
11694543,male,30,179,82,20.0,102,109.0
17206741,female,22,186,77,16.0,96,75.0
19932368,male,29,192,92,26.0,112,185.0
19025496,female,47,169,70,13.0,96,68.0
16259053,female,45,161,59,3.0,74,9.0
11126087,female,25,158,54,24.0,100,132.0
13394441,male,71,146,56,29.0,106,216.0
10806545,female,21,161,57,23.0,95,112.0
11463311,male,69,170,76,9.0,88,46.0
18534280,female,21,168,65,22.0,107,133.0
10020017,male,20,192,95,15.0,95,63.0
17916439,male,39,180,88,22.0,104,138.0
11694243,male,34,173,71,28.0,113,197.0
16817348,female,51,181,72,8.0,88,36.0
15985342,female,60,168,64,6.0,84,26.0
18105176,female,20,155,53,15.0,92,69.0
19515118,male,30,187,85,13.0,94,56.0
10438302,female,57,171,74,11.0,78,38.0
10655273,male,32,176,82,9.0,86,28.0
13658546,male,23,189,93,12.0,98,57.0
18840522,female,56,176,76,19.0,100,109.0
15819513,male,28,191,83,7.0,80,14.0
17362737,male,57,164,65,10.0,95,53.0
12534145,male,23,187,90,12.0,99,58.0
17893740,male,27,188,93,20.0,98,98.0
18535673,female,23,169,67,21.0,94,98.0
10757805,female,64,159,59,1.0,82,4.0
12330439,female,29,161,62,24.0,106,147.0
15262651,male,21,188,80,14.0,103,71.0
13086099,male,43,180,84,6.0,89,25.0
17886646,female,47,161,58,11.0,99,63.0
10614397,female,28,161,60,20.0,109,129.0
14315627,male,59,194,93,28.0,105,210.0
12785594,female,21,170,67,17.0,95,80.0
16433963,male,31,184,90,16.0,98,81.0
13277808,female,23,162,61,15.0,102,84.0
10286803,male,61,199,114,2.0,83,9.0
18444860,female,61,162,67,10.0,88,47.0
11108768,male,20,196,89,8.0,88,24.0
11206932,female,41,163,59,17.0,100,97.0
18867457,male,60,176,76,27.0,100,174.0
15901851,male,65,173,76,21.0,95,125.0
13965766,female,34,165,64,12.0,100,66.0
15105596,male,20,187,85,12.0,81,22.0
10250475,female,30,176,69,18.0,100,97.0
11916872,female,21,166,59,17.0,94,80.0
19312983,male,68,189,95,16.0,103,123.0
14722499,male,24,189,82,11.0,93,42.0
13300533,male,23,181,76,8.0,84,18.0
11705813,male,23,181,83,16.0,92,58.0
14504568,male,49,208,102,26.0,106,192.0
19247845,female,33,169,68,16.0,98,84.0
18898139,female,52,159,60,8.0,92,40.0
12946563,female,56,180,76,7.0,92,34.0
11583518,male,35,189,92,21.0,103,127.0
16987099,male,20,189,85,8.0,82,16.0
13619012,male,23,198,96,14.0,96,63.0
16673395,male,35,170,73,2.0,90,7.0
19579367,female,33,162,57,17.0,97,90.0
12527999,male,56,187,85,10.0,81,36.0
16243641,female,29,172,66,14.0,101,77.0
19694360,male,31,202,97,12.0,99,64.0
19765243,female,29,153,54,4.0,77,13.0
11843441,female,52,151,54,5.0,88,24.0
12797152,male,27,172,71,13.0,96,54.0
18111907,female,70,172,73,23.0,102,144.0
17882019,male,39,191,87,29.0,111,213.0
18717968,female,32,152,53,28.0,100,158.0
11137342,female,24,153,54,1.0,78,3.0
14046129,female,37,169,73,15.0,90,66.0
10569174,female,72,162,66,14.0,97,82.0
17543611,female,76,156,56,28.0,102,185.0
18191162,female,26,179,71,26.0,110,166.0
13144367,female,36,188,84,13.0,96,63.0
11827485,male,29,182,90,11.0,96,51.0
19171424,male,71,189,93,8.0,90,47.0
10418077,female,69,147,51,20.0,96,118.0
16933466,female,30,162,58,23.0,106,142.0
16005883,female,64,152,52,2.0,92,11.0
12893407,male,25,182,84,17.0,93,66.0
15329309,male,22,184,89,11.0,87,32.0
19274927,female,74,163,65,22.0,100,137.0
11278718,male,23,182,83,17.0,96,72.0
13522792,female,53,161,64,19.0,99,110.0
10878569,male,52,199,94,15.0,99,94.0
10637238,female,45,165,64,30.0,104,185.0
19244497,female,24,153,57,21.0,105,126.0
10631102,male,36,168,77,14.0,104,83.0
10938211,male,53,172,73,3.0,81,10.0
10219385,male,49,181,84,21.0,101,131.0
10926830,male,24,187,90,19.0,95,81.0
15106566,male,25,174,80,29.0,109,180.0
11255341,female,59,166,61,27.0,105,177.0
17891487,female,48,168,64,24.0,106,154.0
17450456,male,39,189,90,27.0,101,159.0
16865081,male,20,184,83,3.0,74,2.0
15124459,female,22,159,55,4.0,86,16.0
14467545,female,28,165,64,27.0,109,173.0
13226546,female,37,166,66,4.0,85,16.0
12089825,female,37,169,67,7.0,84,27.0
12075809,female,52,174,73,23.0,107,149.0
10775847,male,21,219,126,15.0,97,78.0
17904289,male,73,195,103,7.0,89,42.0
10952894,male,27,178,80,15.0,96,65.0
15640292,female,34,165,61,17.0,98,91.0
11188547,male,30,188,92,22.0,102,124.0
14306684,female,31,166,70,17.0,95,83.0
16021301,male,78,174,80,28.0,109,245.0
15150238,female,21,167,63,29.0,115,201.0
17585248,female,20,148,53,2.0,88,8.0
18127357,female,22,169,62,19.0,99,100.0
13466023,female,70,185,88,3.0,75,10.0
15428220,female,26,163,61,13.0,103,75.0
15300491,female,36,166,68,26.0,102,149.0
12800330,male,32,191,92,8.0,84,24.0
12765732,male,21,191,94,18.0,95,76.0
16458764,male,43,193,98,27.0,116,230.0
13585267,male,22,179,81,21.0,96,86.0
11611941,male,31,178,79,16.0,93,65.0
16429310,male,48,173,78,15.0,101,91.0
12715819,female,73,148,53,2.0,79,8.0
11872640,male,30,189,97,20.0,100,109.0
13066498,male,26,164,71,25.0,110,155.0
18152042,male,76,186,92,25.0,100,189.0
18460827,male,53,173,78,13.0,96,72.0
12990275,male,73,189,91,29.0,106,241.0
12290506,male,58,181,84,11.0,78,35.0
13700520,female,42,150,52,6.0,94,31.0
18060808,female,20,170,62,4.0,83,14.0
14851759,female,68,163,59,28.0,107,195.0
10101706,female,70,189,86,28.0,101,167.0
13280605,male,20,193,93,4.0,82,9.0
13473507,male,38,192,97,6.0,79,16.0
14765261,male,58,186,87,9.0,90,46.0
19276275,female,64,168,69,11.0,85,48.0
17049463,male,54,177,80,10.0,90,47.0
17976415,male,35,198,97,22.0,102,132.0
14133520,female,28,184,77,10.0,95,47.0
17570013,male,20,187,81,16.0,91,52.0
16196254,male,27,178,84,1.0,82,2.0
13450973,male,73,184,88,3.0,85,15.0
19058697,female,54,180,78,10.0,94,51.0
13535739,male,28,199,96,29.0,107,185.0
14653831,female,21,174,71,24.0,110,151.0
13845948,female,32,157,53,10.0,92,48.0
13281957,female,24,176,66,6.0,85,22.0
15786287,male,72,183,91,4.0,79,17.0
17876281,female,68,158,64,16.0,90,81.0
13597240,female,49,163,56,28.0,107,186.0
11529290,male,32,194,97,12.0,90,48.0
17461037,female,70,156,56,23.0,113,176.0
16477717,female,37,162,60,19.0,98,103.0
18090813,female,36,166,65,12.0,95,60.0
16938791,female,49,169,67,22.0,99,124.0
16583158,male,28,181,83,3.0,86,9.0
11564427,female,75,182,76,27.0,102,170.0
19936171,male,65,193,99,4.0,78,15.0
19411662,female,42,142,43,17.0,91,85.0
13972621,female,25,162,56,30.0,106,184.0
14106462,female,29,161,63,23.0,103,133.0
10806364,male,54,194,95,24.0,96,143.0
16395220,female,25,165,66,24.0,104,139.0
11047913,male,30,168,74,23.0,100,114.0
19431464,female,36,179,75,18.0,94,86.0
14645547,female,75,179,78,28.0,104,182.0
16650300,male,21,187,85,9.0,94,35.0
11886358,female,36,166,71,15.0,99,81.0
16094942,male,23,170,69,23.0,112,145.0
12059394,female,28,166,64,18.0,100,98.0
19694480,female,55,169,66,28.0,104,177.0
11719121,female,25,171,67,26.0,104,150.0
17085407,male,50,198,105,1.0,78,3.0
12614762,male,35,185,92,8.0,92,35.0
16370653,male,43,191,96,21.0,115,175.0
11349993,male,75,186,88,17.0,97,119.0
14379790,female,79,163,60,3.0,81,13.0
13290021,female,21,148,47,25.0,100,138.0
13897832,female,47,161,64,24.0,105,151.0
11609353,male,36,168,77,19.0,106,118.0
16600199,female,24,160,55,9.0,97,46.0
13486630,female,51,152,59,28.0,99,162.0
10629705,male,36,183,85,11.0,98,57.0
11337017,female,68,164,63,12.0,94,66.0
15975029,male,22,176,79,7.0,86,18.0
10309291,female,51,160,58,11.0,87,50.0
13371749,female,24,180,77,28.0,113,184.0
11970819,female,22,158,59,28.0,114,193.0
17716007,female,73,171,75,29.0,104,189.0
16053929,male,60,181,89,1.0,88,5.0
13308805,male,66,190,89,10.0,94,61.0
19936740,male,28,184,85,7.0,89,24.0
19220276,male,40,184,89,2.0,82,6.0
15356935,female,20,176,72,13.0,90,53.0
16534110,male,61,186,86,6.0,82,24.0
15960246,male,21,165,70,12.0,103,59.0
10038366,male,43,170,78,23.0,104,144.0
14643629,female,39,146,51,29.0,113,209.0
18145673,male,76,172,80,12.0,88,66.0
17665318,male,29,180,82,14.0,86,42.0
19225724,male,66,197,105,7.0,91,42.0
16916106,male,28,172,74,24.0,104,131.0
13154733,female,26,182,71,13.0,101,70.0
14735685,female,78,159,64,28.0,111,210.0
16784875,male,31,186,91,19.0,103,111.0
11763133,male,47,175,76,30.0,113,233.0
12411719,female,70,152,56,25.0,105,170.0
15628947,male,66,184,85,26.0,111,223.0
10399838,male,31,183,83,15.0,91,58.0
16942779,male,77,205,109,12.0,81,61.0
16960227,male,22,182,85,15.0,87,43.0
16068765,male,23,190,90,25.0,99,120.0
11664684,male,50,186,93,17.0,99,105.0
16151290,male,24,188,89,12.0,96,53.0
11707919,female,37,178,78,17.0,97,86.0
19687447,male,51,201,98,24.0,96,141.0
15265823,female,29,171,68,15.0,101,82.0
14381201,male,35,185,88,30.0,110,210.0
17548848,female,29,166,61,4.0,89,17.0
14677919,female,25,156,60,28.0,110,182.0
17399526,male,22,197,96,26.0,102,139.0
14264046,female,23,175,68,11.0,92,49.0
13177190,male,60,187,83,7.0,91,37.0
10556798,male,22,179,77,20.0,100,93.0
12228656,female,61,166,64,7.0,87,32.0
12154678,female,35,177,74,26.0,102,146.0
13972316,female,24,160,55,28.0,107,174.0
12848526,female,79,154,55,24.0,107,173.0
10925046,male,28,177,86,26.0,113,184.0
18231765,male,32,179,77,10.0,85,29.0
19608119,female,63,148,46,9.0,90,47.0
13628975,male,35,193,91,23.0,106,149.0
10023275,female,35,168,61,12.0,99,66.0
17206141,female,73,176,78,17.0,99,101.0
18920588,male,24,180,83,24.0,113,164.0
14062564,male,56,177,81,6.0,85,25.0
17919181,male,22,195,101,14.0,100,72.0
12859082,female,76,162,66,15.0,87,73.0
15897381,male,35,171,75,20.0,96,92.0
18627472,male,21,179,78,20.0,102,98.0
11353054,female,50,172,72,30.0,102,178.0
15640203,female,25,171,68,15.0,93,69.0
18972977,female,29,179,78,3.0,84,11.0
12733320,male,77,199,106,28.0,113,276.0
16154475,male,20,206,105,11.0,94,47.0
11624077,male,46,169,66,10.0,97,51.0
17888504,female,74,163,57,26.0,102,170.0
19445830,male,20,180,79,7.0,83,14.0
15159801,female,26,160,56,27.0,105,163.0
16013171,male,58,182,85,6.0,85,26.0
19011070,male,28,191,91,28.0,120,231.0
14640211,female,30,175,66,15.0,100,82.0
12492875,male,29,183,87,25.0,108,160.0
17923033,male,28,178,76,11.0,94,44.0
18437946,male,48,191,91,9.0,83,33.0
11093389,female,37,180,76,19.0,86,75.0
14291636,female,21,169,66,10.0,98,51.0
11721725,female,41,176,73,9.0,84,34.0
16766374,male,28,180,77,2.0,82,4.0
15171229,male,79,195,106,15.0,91,100.0
12803578,male,24,192,91,2.0,88,6.0
13456240,male,55,177,79,17.0,89,78.0
13871231,female,34,186,87,5.0,84,18.0
17160491,female,22,170,65,12.0,91,52.0
19354067,female,43,154,55,10.0,89,46.0
14936982,male,66,185,88,17.0,100,119.0
12845996,male,35,163,69,16.0,86,48.0
11134969,male,26,182,78,28.0,105,157.0
12503856,female,74,159,57,18.0,97,108.0
14242095,male,24,170,68,15.0,94,54.0
18327796,male,63,186,92,14.0,94,84.0
13517596,male,26,180,78,4.0,92,15.0
14007126,male,31,171,74,12.0,94,49.0
13454914,male,41,218,119,18.0,85,76.0
14700004,male,37,193,95,23.0,102,139.0
17073516,male,36,199,102,5.0,91,22.0
14168440,female,20,183,81,5.0,87,18.0
11343539,female,23,166,59,2.0,82,7.0
11275720,male,48,194,93,11.0,90,52.0
18952890,female,40,163,62,13.0,101,75.0
15760787,male,26,167,64,24.0,105,127.0
11680010,female,75,161,64,19.0,102,123.0
19799792,male,63,191,94,21.0,102,153.0
16287755,female,74,156,60,10.0,88,50.0
13182871,male,40,179,84,27.0,114,210.0
15514175,male,61,192,94,17.0,104,127.0
16160540,female,24,175,72,4.0,87,15.0
19407643,male,36,195,93,5.0,89,20.0
18718114,male,44,181,84,30.0,114,239.0
18776543,female,57,159,61,2.0,87,9.0
16092305,female,75,164,61,4.0,89,21.0
16453316,female,46,171,65,5.0,95,26.0
19352432,male,73,178,80,10.0,92,60.0
17326367,female,40,165,64,2.0,79,7.0
15419356,male,31,192,93,30.0,117,239.0
18642102,female,22,160,59,3.0,90,13.0
15152588,male,30,207,108,13.0,84,43.0
17465080,male,31,188,86,8.0,91,31.0
12449540,male,66,176,82,27.0,110,226.0
15582287,female,66,186,89,7.0,88,31.0
16057645,male,73,184,85,17.0,101,126.0
12396352,female,24,157,56,25.0,107,155.0
17649744,male,30,177,82,19.0,89,66.0
11236571,female,39,163,62,11.0,95,56.0
16823795,male,21,195,91,10.0,97,44.0
11963688,female,44,171,64,29.0,103,175.0
10825665,female,41,151,51,17.0,103,105.0
14105265,female,63,168,67,10.0,83,42.0
13690968,male,40,180,88,9.0,94,44.0
16955714,female,60,169,70,6.0,89,28.0
12672483,female,58,175,72,21.0,101,125.0
15614396,male,70,214,113,21.0,100,162.0
17404107,male,38,164,67,11.0,83,29.0
18064102,male,38,177,81,30.0,110,210.0
13209388,female,73,173,77,26.0,103,166.0
16841294,female,46,163,62,12.0,96,64.0
14129297,male,48,186,85,14.0,89,62.0
17569800,female,64,161,65,12.0,96,67.0
14527870,female,26,151,52,22.0,98,118.0
12302421,female,31,163,60,7.0,86,28.0
14273029,male,43,191,91,21.0,98,119.0
16047232,male,34,184,81,9.0,86,29.0
16249588,female,40,164,62,13.0,101,75.0
18404606,female,35,174,68,25.0,105,151.0
18629848,female,55,160,62,18.0,107,120.0
11034665,female,22,159,57,21.0,105,125.0
17916079,male,59,191,93,25.0,102,177.0
14371997,male,71,196,99,15.0,87,83.0
16897657,male,25,180,79,4.0,92,14.0
13771122,female,34,164,57,26.0,107,166.0
14876319,male,62,196,97,4.0,82,17.0
13595470,male,49,184,88,14.0,85,55.0
19281731,male,28,186,93,25.0,109,166.0
15609006,male,69,168,70,18.0,99,119.0
12117509,female,23,156,58,4.0,85,15.0
18595772,female,75,165,69,25.0,104,165.0
19074707,female,30,145,49,11.0,90,51.0
18468491,male,30,198,98,2.0,82,6.0
15830893,female,23,157,56,5.0,77,15.0
11000726,female,40,166,63,15.0,109,99.0
11697807,male,24,165,68,12.0,82,22.0
18880919,female,29,171,67,22.0,103,126.0
13976433,male,77,176,78,4.0,79,17.0
16913021,male,69,185,93,22.0,99,156.0
12627028,female,49,171,70,5.0,80,18.0
18500023,male,25,181,80,11.0,96,47.0
15296426,male,33,193,93,20.0,101,113.0
15087337,female,28,171,69,2.0,75,5.0
18021896,female,40,154,58,25.0,103,151.0
13127431,male,33,199,93,1.0,77,2.0
13079571,male,46,175,71,8.0,98,43.0
14428699,male,43,178,81,13.0,93,61.0
19285556,female,73,156,59,2.0,81,9.0
19127347,male,55,177,79,5.0,92,25.0
13010372,male,42,180,84,1.0,87,4.0
12209725,female,79,159,64,17.0,101,109.0
19875583,female,20,165,66,15.0,94,69.0
18964819,male,25,191,84,28.0,107,168.0
10813173,female,44,151,56,10.0,91,49.0
15242656,male,61,179,87,21.0,106,160.0
10370270,female,32,171,70,23.0,104,134.0
10653701,female,22,153,50,29.0,110,191.0
13725682,female,34,149,51,25.0,105,156.0
19608993,male,65,178,83,23.0,99,154.0
15077206,female,59,193,93,7.0,94,35.0
14095962,female,68,176,73,21.0,94,113.0
19670207,female,28,170,70,30.0,117,215.0
19403141,male,74,176,81,12.0,93,74.0
13266927,male,71,185,86,7.0,82,31.0
13502542,male,79,172,76,9.0,92,55.0
13034954,female,74,189,83,29.0,103,183.0
13610844,female,20,152,50,22.0,102,125.0
16858173,female,64,165,68,4.0,86,18.0
13379110,male,74,193,89,13.0,94,84.0
13435846,female,43,159,62,27.0,114,195.0
16751791,female,45,148,52,21.0,98,119.0
14007450,female,23,158,57,14.0,94,67.0
14499450,female,32,174,63,7.0,83,26.0
14291799,male,79,186,92,4.0,80,19.0
19526955,female,58,162,57,25.0,109,175.0
19764462,female,42,163,63,11.0,83,43.0
19041762,male,46,188,87,20.0,93,99.0
14532532,male,21,185,81,25.0,112,162.0
17654934,male,29,178,85,18.0,93,74.0
16346869,male,43,185,94,16.0,103,103.0
13379618,male,31,180,76,11.0,92,42.0
13900774,female,29,158,59,29.0,111,194.0
10641592,male,21,180,77,12.0,90,37.0
13784553,male,48,190,83,11.0,99,65.0
10323031,male,35,172,78,12.0,89,43.0
19666115,female,65,198,96,15.0,98,81.0
13818456,male,20,196,92,15.0,89,48.0
13952760,male,43,192,94,25.0,109,184.0
17768023,male,31,188,88,24.0,99,124.0
18802349,female,25,150,51,26.0,104,156.0
11184586,female,74,167,72,19.0,102,121.0
13330545,male,25,195,90,22.0,104,125.0
14487864,male,29,184,89,13.0,87,43.0
19947156,female,33,163,55,12.0,93,59.0
18678774,female,72,148,53,14.0,86,68.0
13514429,female,53,157,63,6.0,84,25.0
19721488,female,23,143,49,10.0,90,45.0
12641918,female,57,168,65,1.0,83,4.0
11673638,female,41,143,48,2.0,74,6.0
15208988,female,22,177,73,16.0,100,83.0
15321228,male,78,197,102,3.0,79,14.0
19781708,male,64,178,82,22.0,101,152.0
15842907,male,22,183,81,7.0,85,17.0
14908657,male,49,193,99,24.0,107,179.0
12978154,female,60,163,65,21.0,97,119.0
12259323,female,58,166,66,30.0,115,226.0
16070737,female,29,162,59,4.0,82,14.0
16671377,male,20,187,88,6.0,87,17.0
16074027,female,39,158,54,26.0,105,164.0
10288746,female,60,156,56,18.0,94,98.0
11346670,female,42,173,68,5.0,79,17.0
18992708,female,54,161,60,14.0,96,77.0
10558201,male,51,195,99,29.0,102,197.0
16288574,male,64,188,87,10.0,90,54.0
14837197,male,26,182,86,26.0,102,138.0
17727728,male,73,174,81,28.0,110,243.0
11102104,female,29,175,72,5.0,75,13.0
10093132,female,21,171,68,19.0,97,94.0
15667045,male,75,170,76,19.0,107,156.0
12373877,female,24,188,74,9.0,90,37.0
19993615,female,31,164,61,14.0,96,71.0
15231534,female,45,157,60,22.0,106,141.0
13339827,female,44,151,53,11.0,94,57.0
15205594,male,73,170,78,25.0,101,182.0
11992881,female,72,168,66,26.0,109,186.0
14432294,male,69,180,83,20.0,100,141.0
15870117,male,76,186,92,5.0,94,33.0
15117818,female,52,181,76,18.0,96,95.0
17543576,female,66,168,71,10.0,88,47.0
10606035,male,33,171,73,26.0,108,163.0
17547681,female,54,159,63,16.0,96,88.0
16450399,male,25,189,86,22.0,101,113.0
11019640,female,79,163,68,23.0,103,152.0
14629541,female,34,186,78,8.0,81,26.0
17888854,male,32,192,92,29.0,113,215.0
10442926,male,79,194,103,21.0,96,154.0
15312711,female,77,158,57,29.0,108,210.0
18099699,male,32,181,76,15.0,99,74.0
11058573,male,48,193,96,5.0,88,22.0
18325453,male,46,189,92,13.0,101,81.0
10856526,male,30,189,80,14.0,95,61.0
15039513,female,53,165,70,21.0,89,97.0
19135581,female,40,164,59,18.0,109,120.0
12637642,male,25,177,75,15.0,93,55.0
17987326,female,69,165,67,27.0,106,182.0
13273272,male,30,185,87,4.0,83,11.0
16416520,female,32,153,56,7.0,82,26.0
19953586,male,26,189,91,20.0,97,94.0
10106359,female,71,146,51,17.0,99,106.0
11595508,female,39,165,61,22.0,103,132.0
15593299,female,24,168,60,3.0,89,13.0
16207778,female,45,184,85,22.0,94,106.0
16386929,male,67,171,76,14.0,93,80.0
15825345,male,77,166,74,3.0,82,14.0
19398606,male,33,201,104,9.0,85,31.0
11940553,female,43,165,65,16.0,93,79.0
17544071,female,23,161,59,20.0,106,121.0
13987695,male,37,201,108,11.0,81,35.0
14196150,female,20,146,50,19.0,101,106.0
15035775,female,22,173,62,6.0,85,22.0
19840207,female,24,159,57,17.0,101,95.0
14417073,female,25,156,60,19.0,102,107.0
16257234,female,27,165,61,14.0,92,64.0
19198527,male,22,180,80,6.0,91,20.0
11629761,female,55,160,61,15.0,90,73.0
16925643,male,58,178,80,23.0,97,138.0
10781632,male,24,196,94,23.0,102,124.0
19499991,male,29,161,64,5.0,92,17.0
19688954,male,52,180,85,6.0,88,27.0
10318274,female,66,156,61,5.0,81,21.0
18857088,female,62,162,66,23.0,105,150.0
14033072,male,36,181,82,25.0,108,166.0
18535132,male,52,170,76,16.0,100,97.0
12946627,female,29,190,79,15.0,97,74.0
19837729,male,27,195,90,9.0,92,36.0
11138587,male,28,194,99,23.0,95,107.0
18288765,female,33,162,57,4.0,76,12.0
10443985,male,54,172,71,21.0,107,149.0
14498311,male,79,165,73,13.0,79,54.0
13982149,female,43,157,56,6.0,83,24.0
10912661,male,47,191,88,5.0,84,18.0
17782436,female,24,166,65,24.0,114,164.0
19452696,male,34,204,104,21.0,104,134.0
14574462,male,57,185,80,7.0,93,37.0
12061293,male,43,177,77,7.0,80,18.0
18800165,female,20,157,49,25.0,106,153.0
15234780,female,24,159,55,19.0,94,92.0
12318897,male,54,193,93,10.0,81,37.0
12720501,female,52,159,57,19.0,101,115.0
10924321,female,62,164,57,19.0,100,116.0
16205250,female,62,148,54,20.0,97,117.0
17765140,male,64,201,102,7.0,83,32.0
17364084,female,20,162,58,4.0,76,11.0
10324890,male,69,171,80,21.0,103,156.0
19072275,male,46,169,72,25.0,108,172.0
13166742,female,32,172,69,26.0,109,166.0
13575146,female,23,178,72,6.0,81,19.0
15302921,female,36,173,71,11.0,86,44.0
17582299,female,23,164,55,6.0,91,27.0
15502476,female,28,163,60,7.0,93,33.0
18863558,male,54,192,93,18.0,98,112.0
17088742,female,59,161,64,4.0,79,15.0
15157311,female,23,168,69,2.0,83,7.0
12607588,female,61,181,78,25.0,98,140.0
16568926,male,36,181,79,5.0,87,17.0
12267136,female,42,153,56,19.0,102,114.0
12986502,female,74,166,65,20.0,106,137.0
19726511,male,23,192,95,6.0,85,17.0
13282062,female,51,162,59,11.0,89,52.0
17807291,male,24,189,92,1.0,88,3.0
12289711,female,43,163,57,17.0,92,84.0
15457759,male,20,180,84,16.0,98,70.0
17556987,male,46,190,87,8.0,89,35.0
18021141,female,34,160,62,4.0,87,17.0
19574155,male,22,183,78,14.0,109,84.0
17977074,male,25,159,64,14.0,101,65.0
10451413,male,51,203,104,6.0,79,21.0
13515925,male,71,185,94,10.0,92,62.0
14321577,female,41,165,62,26.0,113,184.0
11859982,male,67,188,99,7.0,82,32.0
13034356,female,24,160,60,17.0,102,96.0
18608660,male,21,168,67,11.0,92,35.0
12085861,female,47,166,67,28.0,106,178.0
12178337,male,27,189,93,30.0,104,175.0
15548556,male,42,169,66,21.0,108,138.0
10580206,female,23,155,55,5.0,90,22.0
13574475,female,75,168,66,18.0,103,118.0
17961499,female,63,157,61,16.0,92,84.0
19929360,female,20,157,59,20.0,107,122.0
17704101,female,22,155,51,1.0,83,4.0
13243725,male,50,157,62,6.0,90,25.0
15835097,female,45,159,59,30.0,113,216.0
17330495,female,49,158,58,23.0,99,133.0
18821082,female,22,176,71,12.0,90,50.0
14348559,female,69,179,76,9.0,87,41.0
17170176,male,32,180,75,9.0,87,28.0
14167906,male,61,187,90,11.0,90,58.0
12617696,female,28,181,71,11.0,99,57.0
19523853,male,28,179,78,3.0,89,10.0
17380204,female,27,180,72,6.0,87,23.0
16716551,male,28,194,97,20.0,103,116.0
14104006,male,36,164,66,18.0,92,70.0
15387162,female,22,155,56,24.0,109,153.0
15775857,male,24,181,78,2.0,77,3.0
13534048,female,28,164,66,3.0,87,12.0
12207896,male,22,177,78,25.0,102,124.0
13924806,female,52,149,54,9.0,85,39.0
13638838,male,61,161,65,6.0,90,28.0
13306036,male,33,190,91,2.0,84,6.0
18125679,female,39,163,62,12.0,96,63.0
19478098,male,24,184,89,15.0,93,59.0
18206334,female,24,163,60,8.0,91,36.0
19700305,female,31,150,51,8.0,80,28.0
12830777,female,26,157,60,1.0,82,4.0
16889450,male,64,175,80,20.0,98,128.0
11304802,male,23,172,74,22.0,102,108.0
15287420,female,37,166,60,23.0,101,132.0
10651496,male,51,190,87,20.0,96,113.0
18037928,male,74,180,84,22.0,107,184.0
14449007,male,21,173,76,5.0,86,12.0
18130629,male,71,190,99,8.0,82,38.0
14467216,female,65,178,78,17.0,99,98.0
10758026,male,41,176,83,6.0,85,21.0
12912304,female,26,150,52,29.0,108,186.0
15432463,male,29,189,85,22.0,102,120.0
