User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Calories,Intensity
19498831,male,63,208,112,16.0,92,99.0,
18404578,male,42,188,96,28.0,113,223.0,
10263358,female,41,174,72,29.0,115,207.0,
14176654,male,66,163,69,16.0,90,81.0,
16407915,female,35,172,65,19.0,97,99.0,
16473431,female,60,152,52,27.0,115,210.0,
15599270,male,77,187,91,30.0,107,259.0,
19108474,female,78,172,72,9.0,96,52.0,
13611737,male,57,184,82,12.0,100,77.0,
17088733,female,60,158,63,25.0,100,150.0,
18320120,female,38,190,79,18.0,95,88.0,
15748081,female,45,162,67,17.0,99,95.0,
17536256,male,61,188,94,18.0,97,116.0,
10133224,female,64,165,69,29.0,108,199.0,
16798190,female,38,173,66,10.0,93,48.0,
13674580,male,21,186,79,19.0,97,79.0,
14171756,female,31,161,55,4.0,87,17.0,
17421540,male,66,182,86,27.0,113,241.0,
12018393,male,64,168,72,30.0,115,264.0,
12859244,male,42,208,108,8.0,84,31.0,
11644196,female,21,169,63,5.0,89,21.0,
18388793,female,65,164,60,28.0,108,196.0,
11111572,male,50,179,84,6.0,92,30.0,
17435060,female,65,158,58,22.0,92,117.0,
19639685,male,25,170,68,5.0,79,7.0,
18450512,male,23,183,88,11.0,89,36.0,
19049168,female,33,157,55,23.0,107,147.0,
13030445,female,36,183,80,20.0,106,120.0,
10349054,male,53,193,90,9.0,90,44.0,
19952578,female,36,164,60,17.0,100,96.0,
15054452,male,52,179,87,21.0,100,132.0,
14198562,male,35,190,92,20.0,94,94.0,
17895033,male,24,207,114,29.0,104,178.0,
12062720,male,25,184,84,7.0,82,16.0,
18145874,female,25,168,64,12.0,88,49.0,
16887439,female,27,161,59,16.0,89,69.0,
15725358,male,24,183,88,21.0,98,98.0,
13740956,female,38,165,61,20.0,99,111.0,
17502441,female,33,176,68,11.0,94,53.0,
19884925,female,21,159,58,9.0,84,33.0,
16988763,male,40,192,96,24.0,100,142.0,
11156542,male,27,189,95,14.0,95,63.0,
14346689,male,67,180,81,4.0,82,17.0,
19407964,female,22,154,55,3.0,86,12.0,
12300143,male,69,187,90,2.0,78,8.0,
15706744,male,44,175,76,28.0,103,172.0,
18681675,male,77,176,85,24.0,101,183.0,
10999617,male,32,197,104,8.0,89,32.0,
10126210,female,78,187,84,4.0,84,17.0,
19083719,male,55,167,75,12.0,90,56.0,
17204048,female,39,163,58,8.0,87,35.0,
18070379,male,23,174,75,4.0,84,9.0,
13661112,female,22,173,64,15.0,94,70.0,
16954504,female,48,149,51,27.0,110,190.0,
16339769,female,21,168,65,29.0,100,153.0,
18597996,female,78,184,85,27.0,109,189.0,
19245337,male,58,149,61,30.0,105,203.0,
18629274,female,62,156,55,7.0,87,33.0,
11318664,female,34,153,52,2.0,79,7.0,
11380674,female,65,176,72,21.0,104,134.0,
19097171,male,43,189,93,14.0,88,59.0,
17959954,male,37,189,87,30.0,120,258.0,
12222855,male,42,187,92,5.0,87,20.0,
10072548,male,65,178,84,17.0,99,114.0,
16964541,male,75,198,97,1.0,80,5.0,
13537932,male,72,179,81,21.0,97,140.0,
11782044,female,37,167,61,4.0,86,17.0,
13438389,male,51,169,78,23.0,102,146.0,
18819373,male,63,186,87,18.0,92,101.0,
12651111,male,67,193,97,22.0,102,166.0,
19063411,female,74,178,81,30.0,101,183.0,
12189951,female,42,176,71,17.0,97,89.0,
15945951,female,32,171,64,20.0,98,106.0,
15633311,male,42,190,91,16.0,102,99.0,
17142032,male,73,184,88,25.0,106,206.0,
13338473,male,28,187,88,1.0,89,4.0,
10768653,male,20,174,69,17.0,98,69.0,
16892019,female,27,153,56,13.0,84,50.0,
16591335,male,24,183,83,13.0,90,44.0,
12140376,female,20,174,70,26.0,98,130.0,
12648345,male,35,181,76,9.0,85,27.0,
13176522,male,51,211,116,24.0,103,176.0,
11300933,male,21,182,85,18.0,104,97.0,
14644127,female,44,186,86,23.0,109,147.0,
12188573,male,39,184,88,17.0,93,79.0,
15067988,male,20,178,77,12.0,96,47.0,
13870294,female,52,180,83,6.0,93,29.0,
11456581,female,29,158,52,24.0,110,160.0,
19815532,female,62,155,54,19.0,94,105.0,
15540996,male,58,193,92,27.0,111,226.0,
12376940,female,22,171,68,26.0,107,156.0,
14747863,male,41,187,91,16.0,100,94.0,
10041318,male,57,195,98,4.0,89,20.0,
13052161,female,55,161,61,10.0,89,48.0,
15966571,male,25,168,73,15.0,103,77.0,
13109613,female,63,171,68,23.0,100,138.0,
13939926,male,44,177,83,5.0,86,19.0,
14863083,male,46,174,72,25.0,102,150.0,
18625309,female,54,145,49,17.0,98,100.0,
15797807,female,48,171,68,16.0,96,85.0,
10561596,female,79,160,63,8.0,100,51.0,
19323531,male,41,178,81,10.0,80,26.0,
11336478,male,25,167,72,5.0,91,17.0,
13358020,male,32,186,88,10.0,92,41.0,
17545128,male,23,182,85,18.0,103,96.0,
15989135,male,42,186,83,10.0,80,27.0,
17309570,male,47,178,77,19.0,93,91.0,
19424189,male,29,166,68,21.0,96,88.0,
12631368,male,26,194,91,24.0,101,127.0,
19577504,male,22,187,90,4.0,84,10.0,
15865351,female,43,163,61,20.0,105,125.0,
11643863,female,39,143,47,11.0,94,57.0,
11246548,male,22,173,69,27.0,114,177.0,
10278209,female,28,160,61,21.0,99,113.0,
16525885,female,44,191,89,28.0,99,147.0,
12210859,female,66,158,57,8.0,90,41.0,
12318694,female,25,162,60,2.0,80,7.0,
14856586,female,70,165,68,29.0,112,215.0,
10903059,female,40,166,61,26.0,101,151.0,
16359242,female,29,173,71,17.0,89,71.0,
15512410,male,27,194,90,2.0,81,5.0,
14487553,male,34,178,82,10.0,90,38.0,
15065543,female,65,166,61,16.0,87,76.0,
14141224,male,77,206,106,25.0,92,168.0,
14284339,female,46,146,55,5.0,92,25.0,
10642760,male,67,178,86,5.0,86,24.0,
12664418,male,37,180,75,9.0,93,38.0,
19929268,female,20,163,66,9.0,74,22.0,
15356014,female,26,159,55,26.0,104,155.0,
17869121,female,30,169,68,2.0,83,7.0,
14695026,female,63,153,49,22.0,101,140.0,
12752735,female,66,175,72,22.0,101,134.0,
15065097,female,44,172,69,19.0,102,111.0,
19429108,male,60,183,87,17.0,97,106.0,
11682697,male,25,180,77,29.0,111,187.0,
16096253,male,32,184,93,11.0,84,34.0,
13323914,female,23,151,49,13.0,98,69.0,
19473158,male,25,176,74,27.0,107,156.0,
18467399,male,72,191,92,8.0,73,26.0,
16848555,female,70,163,64,24.0,105,161.0,
16883052,female,41,166,62,25.0,107,161.0,
16149984,female,20,170,64,2.0,85,7.0,
13119538,male,22,206,106,3.0,78,6.0,
10351855,male,28,186,95,18.0,98,90.0,
13839245,male,38,189,88,2.0,73,3.0,
19025413,male,79,194,101,17.0,105,147.0,
15453322,male,29,182,85,25.0,101,132.0,
17673313,male,34,181,88,24.0,93,105.0,
17127278,male,69,193,98,6.0,82,28.0,
18128620,male,22,185,86,20.0,106,115.0,
10856272,female,33,162,58,25.0,109,164.0,
16934395,male,54,180,87,13.0,100,83.0,
10660238,female,27,196,96,11.0,93,46.0,
15142989,female,75,172,75,8.0,86,37.0,
15894547,male,36,200,105,21.0,94,105.0,
14367729,male,77,195,99,11.0,97,80.0,
17657345,male,61,194,103,9.0,88,47.0,
10825757,male,48,192,92,23.0,96,129.0,
19616233,female,49,153,51,26.0,105,169.0,
14546584,male,39,180,87,24.0,107,161.0,
16379355,male,31,192,93,28.0,108,185.0,
17573422,male,40,198,104,29.0,110,220.0,
16160095,female,57,172,69,24.0,106,156.0,
19101859,male,53,167,74,18.0,101,112.0,
18451511,female,39,161,64,9.0,81,32.0,
10350524,female,56,163,65,21.0,108,142.0,
18229937,female,49,170,67,21.0,93,105.0,
18525278,female,29,171,69,4.0,81,13.0,
18977305,female,53,148,51,27.0,106,181.0,
10782423,female,24,165,70,28.0,118,202.0,
12278300,male,48,202,102,29.0,117,261.0,
16585359,male,20,176,72,22.0,102,104.0,
16636401,female,24,152,55,10.0,94,48.0,
13563153,female,24,166,63,13.0,100,70.0,
17823688,female,38,152,57,9.0,79,31.0,
14556488,male,36,172,72,7.0,86,22.0,
18427928,male,22,183,84,29.0,102,148.0,
16065704,female,49,165,66,9.0,82,35.0,
10967150,female,21,168,65,28.0,112,184.0,
11894974,male,23,185,89,15.0,92,56.0,
18186409,female,24,163,57,3.0,85,12.0,
14262429,male,30,204,98,27.0,116,213.0,
11601154,male,60,170,79,11.0,103,77.0,
12135010,female,77,166,65,20.0,105,136.0,
15988895,male,23,179,80,21.0,96,87.0,
10610828,male,69,203,111,2.0,83,10.0,
11988053,female,51,152,58,30.0,117,232.0,
12613285,female,50,147,55,9.0,87,41.0,
18001704,female,49,157,57,16.0,94,84.0,
16754561,female,32,151,54,20.0,100,113.0,
14766003,female,20,154,53,22.0,100,120.0,
12204910,female,41,186,81,10.0,95,49.0,
19818253,female,59,181,77,19.0,94,98.0,
12624509,female,76,155,55,22.0,100,141.0,
16026137,male,51,192,96,2.0,77,6.0,
14386564,female,25,154,56,5.0,82,18.0,
13227373,male,63,173,76,7.0,90,36.0,
17756015,female,37,155,54,20.0,94,102.0,
17847617,female,54,172,78,12.0,87,52.0,
14643198,male,51,181,82,10.0,95,54.0,
10765096,female,28,169,72,14.0,87,55.0,
19441838,male,22,187,89,21.0,99,100.0,
19269021,female,23,179,75,4.0,89,16.0,
14357134,male,48,181,87,3.0,77,8.0,
19208436,male,23,183,81,2.0,76,2.0,
17101646,female,26,163,66,8.0,86,31.0,
18862206,female,65,155,58,17.0,95,96.0,
19276397,female,34,158,56,18.0,95,92.0,
11365967,male,76,157,64,8.0,88,41.0,
19391669,male,20,190,86,4.0,75,4.0,
11447535,male,25,196,101,14.0,94,61.0,
14430730,male,77,187,92,25.0,99,186.0,
17521408,female,33,149,48,2.0,81,7.0,
10549089,male,59,201,100,20.0,102,144.0,
17346227,male,51,190,96,5.0,77,15.0,
11715913,male,24,180,82,9.0,93,34.0,
19929703,male,77,171,73,25.0,109,214.0,
12383667,female,29,165,58,12.0,90,54.0,
11831969,female,56,155,58,3.0,93,16.0,
10797758,female,27,180,80,28.0,112,181.0,
10678968,male,35,175,77,12.0,90,45.0,
11370687,female,71,177,75,14.0,93,74.0,
18886848,male,22,195,97,2.0,84,5.0,
15899221,male,25,192,90,17.0,93,68.0,
12940396,male,58,185,83,2.0,84,8.0,
15509426,female,55,165,64,23.0,102,141.0,
18127323,male,71,188,96,2.0,75,7.0,
10119080,female,64,156,51,5.0,82,22.0,
14582681,male,52,193,94,24.0,103,166.0,
18156140,female,49,154,55,14.0,94,74.0,
10871586,male,32,188,94,4.0,87,14.0,
14565579,male,37,177,81,9.0,87,31.0,
16615652,female,42,175,67,6.0,83,23.0,
15137899,male,78,186,95,15.0,90,93.0,
14816406,female,30,146,49,18.0,100,102.0,
12651581,male,26,196,100,12.0,81,30.0,
10907280,female,30,141,52,24.0,110,161.0,
17401482,male,60,180,79,4.0,87,18.0,
10926638,male,24,180,81,18.0,93,68.0,
12354924,female,26,158,61,13.0,97,66.0,
13888942,male,68,184,93,21.0,95,135.0,
14751574,male,21,178,74,16.0,90,48.0,
17535655,female,29,177,69,23.0,106,138.0,
15617307,male,54,188,87,21.0,104,147.0,
10667005,male,31,185,87,9.0,94,39.0,
10749242,male,32,192,90,13.0,94,58.0,
15988910,female,27,173,68,26.0,97,131.0,
16211457,male,32,173,78,8.0,94,34.0,
14665731,female,40,162,60,14.0,91,66.0,
16214244,male,20,183,85,13.0,89,40.0,
12829297,female,20,142,48,19.0,91,86.0,
11601228,female,33,163,60,16.0,105,98.0,
18511325,male,69,186,86,8.0,89,43.0,
13735343,male,31,173,73,30.0,106,177.0,
13258307,male,57,193,97,8.0,85,36.0,
13862441,female,32,160,58,22.0,102,128.0,
18874823,female,29,161,61,9.0,87,37.0,
14103817,female,67,186,84,3.0,83,12.0,
11680272,male,61,174,81,25.0,94,142.0,
14270743,male,76,188,90,29.0,102,227.0,
11758182,female,69,176,73,1.0,80,4.0,
10883174,female,36,166,65,17.0,100,94.0,
10765868,female,41,154,51,5.0,87,22.0,
18330541,female,69,156,61,27.0,106,185.0,
14083621,female,65,186,79,7.0,77,24.0,
12692879,male,46,195,96,29.0,107,210.0,
13798414,male,62,194,89,2.0,83,9.0,
11596788,female,43,157,61,7.0,88,31.0,
12725309,male,54,171,69,25.0,111,192.0,
17173325,male,42,174,81,9.0,93,42.0,
19414695,female,73,158,60,17.0,97,101.0,
10746207,female,20,175,73,25.0,99,126.0,
10763443,male,26,194,90,5.0,84,13.0,
18401140,female,79,161,62,15.0,94,86.0,
19387480,male,24,191,89,3.0,73,3.0,
19263091,female,76,155,55,7.0,86,34.0,
13342864,female,25,157,58,1.0,82,4.0,
17195699,female,71,151,56,18.0,106,125.0,
16343400,female,44,163,65,23.0,99,129.0,
11640417,female,74,158,62,12.0,93,66.0,
10873097,female,56,174,69,5.0,85,21.0,
17499599,male,44,178,83,6.0,84,20.0,
19874249,male,43,182,89,24.0,108,171.0,
16995264,male,39,165,69,15.0,99,77.0,
11124027,male,23,188,92,6.0,89,20.0,
11312610,male,23,195,97,3.0,83,8.0,
19364544,male,56,179,87,20.0,107,151.0,
12419453,male,22,181,83,8.0,86,21.0,
18993769,female,68,175,75,10.0,85,44.0,
11596001,male,73,167,68,13.0,93,76.0,
11318890,female,68,175,69,8.0,97,46.0,
17831754,male,62,194,101,17.0,100,120.0,
17033534,female,20,160,60,24.0,100,128.0,
15953413,female,69,149,55,15.0,95,86.0,
15845025,female,30,170,67,7.0,81,24.0,
18024676,female,44,168,68,12.0,82,45.0,
14897082,male,38,192,98,4.0,90,17.0,
10657059,female,27,165,62,22.0,93,103.0,
15871502,male,62,187,94,27.0,108,220.0,
18765437,male,54,199,98,7.0,88,34.0,
13145015,female,64,169,72,19.0,98,109.0,
16483325,female,56,166,67,20.0,101,120.0,
15541697,male,35,190,86,8.0,93,35.0,
10280257,female,29,167,66,25.0,104,146.0,
16872733,female,66,175,77,10.0,90,49.0,
16767297,female,44,164,60,19.0,104,118.0,
16916571,female,31,161,62,9.0,93,43.0,
13355915,female,23,162,61,15.0,90,65.0,
16646284,female,44,173,71,25.0,103,148.0,
12387943,male,23,206,109,17.0,100,91.0,
14348299,male,63,193,93,28.0,111,241.0,
13906072,female,27,166,58,20.0,93,95.0,
11485875,male,60,203,103,6.0,88,31.0,
13883058,female,60,160,61,27.0,109,189.0,
13854741,male,25,189,90,21.0,102,113.0,
18347682,male,29,171,70,16.0,96,67.0,
11142922,male,34,164,63,8.0,93,31.0,
11466227,male,38,207,106,25.0,93,124.0,
17361505,female,63,161,61,6.0,90,30.0,
11255898,female,25,156,48,21.0,101,120.0,
15286971,male,56,186,85,5.0,86,22.0,
10723302,male,22,190,94,2.0,82,5.0,
13592450,male,24,186,83,10.0,92,37.0,
10186076,male,69,182,87,18.0,93,109.0,
13949279,male,27,180,76,22.0,94,87.0,
14275917,male,39,196,98,6.0,88,25.0,
14709578,female,41,167,65,22.0,100,124.0,
12734839,male,62,181,83,28.0,112,238.0,
13494256,female,61,161,68,25.0,105,162.0,
11075757,female,72,162,65,19.0,93,103.0,
17054511,female,38,168,73,11.0,90,49.0,
13572456,female,61,174,67,18.0,91,90.0,
19952984,female,27,175,73,11.0,94,51.0,
14127827,female,25,166,67,3.0,79,9.0,
10928008,female,23,158,55,16.0,111,106.0,
16001045,female,21,186,76,22.0,102,118.0,
19645651,female,33,155,54,20.0,100,113.0,
12449913,male,68,194,99,4.0,80,17.0,
16813326,female,43,138,46,19.0,97,107.0,
13700851,female,76,171,74,13.0,100,80.0,
12022983,female,58,163,61,4.0,80,15.0,
19578861,male,33,181,83,22.0,105,133.0,
19706169,male,20,192,92,10.0,85,26.0,
18231889,female,70,168,72,16.0,88,76.0,
10934514,male,43,214,124,17.0,103,121.0,
11568048,female,45,171,70,21.0,101,121.0,
10379147,female,73,177,78,28.0,117,220.0,
17648157,female,22,160,60,25.0,102,140.0,
15119296,female,20,176,68,3.0,90,12.0,
11769359,male,45,182,83,3.0,84,10.0,
12694202,male,58,192,89,10.0,88,48.0,
16676088,male,36,166,66,16.0,101,84.0,
13610975,male,20,188,88,11.0,101,54.0,
12935660,male,36,173,79,22.0,109,148.0,
15731797,female,33,139,48,25.0,105,157.0,
17071709,male,74,202,113,7.0,86,41.0,
16480275,female,71,154,59,9.0,85,42.0,
19352221,male,34,189,90,15.0,92,64.0,
11481041,male,75,183,83,21.0,99,151.0,
18985552,male,26,188,90,4.0,80,8.0,
15303201,male,32,189,86,20.0,95,91.0,
11865234,female,60,151,46,28.0,103,184.0,
11473245,female,52,145,48,7.0,80,28.0,
12055581,male,56,190,97,2.0,79,7.0,
15247493,female,24,169,63,26.0,104,151.0,
17267702,female,29,164,60,19.0,96,96.0,
16857238,female,55,151,58,2.0,79,7.0,
18190007,female,28,154,52,18.0,100,101.0,
13599949,male,55,178,78,18.0,90,85.0,
10182990,male,76,203,106,8.0,95,57.0,
16616055,male,77,193,97,13.0,87,75.0,
17941428,female,49,156,58,14.0,92,70.0,
16870818,male,34,185,80,12.0,92,49.0,
17536250,male,57,188,97,11.0,95,66.0,
15508019,male,26,189,91,8.0,94,34.0,
15580027,female,75,169,65,7.0,83,31.0,
19929822,male,28,206,109,6.0,92,26.0,
14306940,female,22,164,55,6.0,87,24.0,
16735963,female,64,181,76,13.0,90,63.0,
11020081,male,37,196,98,6.0,87,23.0,
11871729,female,71,168,71,2.0,70,6.0,
13400397,male,28,198,99,21.0,101,117.0,
12668423,female,23,184,72,15.0,96,72.0,
14455741,male,49,205,104,11.0,95,63.0,
11982586,female,24,164,65,14.0,98,72.0,
18052842,male,64,185,88,4.0,88,20.0,
16840355,female,45,174,71,28.0,110,188.0,
16364061,male,69,176,78,18.0,100,125.0,
10007686,female,47,145,47,7.0,84,30.0,
15035357,female,43,139,45,12.0,90,59.0,
15342148,female,25,163,57,9.0,84,34.0,
14213017,male,63,202,102,1.0,91,6.0,
14600395,female,46,174,67,13.0,99,73.0,
11727793,male,78,175,83,22.0,93,141.0,
17167492,female,68,172,74,8.0,93,42.0,
11111864,male,57,177,83,12.0,91,61.0,
14493632,male,66,170,72,13.0,98,82.0,
13244732,male,45,198,102,10.0,86,42.0,
10156483,male,31,196,96,11.0,85,35.0,
18959629,male,38,188,89,15.0,101,87.0,
12194986,male,22,187,94,17.0,91,62.0,
14089331,female,29,150,60,20.0,98,106.0,
19739621,male,44,170,71,8.0,77,17.0,
10106650,female,51,160,63,2.0,82,8.0,
12888250,female,58,170,68,12.0,95,64.0,
15135191,male,39,185,87,7.0,88,27.0,
17521745,female,52,155,58,20.0,110,140.0,
10302829,female,71,153,53,22.0,101,142.0,
11300212,female,22,170,65,20.0,95,95.0,
10784322,male,75,178,76,29.0,120,295.0,
13486732,female,24,152,49,27.0,101,153.0,
16581669,female,71,163,65,16.0,96,92.0,
15673646,female,24,162,63,21.0,103,120.0,
16552565,female,27,163,59,1.0,88,4.0,
14376890,female,25,170,66,16.0,90,68.0,
18854580,male,57,187,88,25.0,113,213.0,
16283406,male,42,193,96,10.0,82,33.0,
12613560,female,42,178,74,11.0,93,53.0,
18158564,male,29,191,86,15.0,85,44.0,
15872098,male,24,184,84,19.0,97,84.0,
13690107,male,56,187,90,8.0,87,37.0,
11247600,female,49,166,68,3.0,85,12.0,
13925671,male,77,176,84,13.0,88,73.0,
12925470,male,43,175,79,7.0,96,36.0,
15303220,male,43,179,82,9.0,90,38.0,
14376995,male,26,189,89,19.0,95,82.0,
16519988,male,44,175,73,24.0,104,149.0,
14206458,male,70,177,80,25.0,105,194.0,
14859502,female,27,173,67,17.0,104,99.0,
11586038,male,43,190,95,12.0,94,62.0,
10770216,female,41,168,66,22.0,101,126.0,
15989659,female,71,166,66,29.0,108,204.0,
19207815,female,33,159,59,26.0,113,181.0,
12205180,female,22,173,67,29.0,103,162.0,
13866485,female,67,159,58,23.0,101,145.0,
19118511,male,31,184,86,17.0,83,46.0,
15772788,female,77,160,59,30.0,110,223.0,
12878399,female,22,168,62,9.0,88,37.0,
17307095,female,61,180,77,24.0,99,137.0,
17268267,male,43,178,78,16.0,94,76.0,
12863970,female,33,150,52,30.0,112,209.0,
18850031,male,29,177,73,11.0,96,47.0,
15017250,female,31,180,73,13.0,99,68.0,
17093405,female,45,163,61,20.0,98,111.0,
19374016,female,62,161,59,17.0,88,82.0,
10275249,female,50,187,76,11.0,91,52.0,
18894201,male,56,188,94,12.0,93,67.0,
16743693,male,79,177,89,29.0,99,217.0,
10251536,male,49,185,85,18.0,99,107.0,
19821245,female,30,163,56,8.0,83,30.0,
14622745,female,21,180,73,14.0,88,55.0,
18257937,male,23,175,82,2.0,92,7.0,
12863872,female,34,175,65,5.0,85,20.0,
14300062,male,24,187,92,7.0,94,29.0,
12118799,female,21,159,50,11.0,86,44.0,
17755287,female,35,179,68,5.0,85,19.0,
15382966,female,33,149,52,27.0,109,179.0,
19604111,female,29,175,76,11.0,88,44.0,
13488942,male,49,203,104,28.0,108,216.0,
10011832,male,62,196,97,30.0,112,264.0,
17986751,female,40,172,74,16.0,96,81.0,
18078961,female,73,167,71,10.0,92,53.0,
11356128,male,45,204,106,18.0,94,98.0,
18088586,male,22,194,98,8.0,94,33.0,
14612919,male,68,198,111,29.0,110,264.0,
15267271,male,60,173,79,6.0,92,32.0,
19681549,male,32,176,80,10.0,87,32.0,
19549420,female,32,154,55,22.0,113,154.0,
15509086,female,35,160,57,22.0,103,131.0,
17242833,male,20,184,86,11.0,91,37.0,
11817143,male,70,179,86,8.0,84,38.0,
10828032,female,34,179,68,19.0,102,108.0,
15704454,female,22,173,66,15.0,90,63.0,
14644967,female,43,160,65,16.0,99,89.0,
13550055,male,45,163,72,9.0,85,30.0,
12533975,female,26,166,59,20.0,97,103.0,
13834701,male,26,175,74,1.0,81,2.0,
17095611,male,28,179,87,7.0,89,24.0,
12595589,male,40,206,101,29.0,109,214.0,
16351289,male,62,180,87,1.0,80,4.0,
15758290,male,59,205,103,28.0,105,217.0,
11567280,male,49,180,77,5.0,81,15.0,
11167202,female,25,168,62,4.0,76,11.0,
13381424,female,21,180,67,19.0,100,100.0,
18362272,female,73,174,72,28.0,113,210.0,
19836227,female,31,173,64,16.0,86,64.0,
10997252,male,53,175,81,5.0,89,23.0,
10854503,male,62,195,102,17.0,92,100.0,
19257291,male,33,214,112,30.0,107,209.0,
10488128,male,39,194,93,18.0,89,75.0,
17004303,male,51,184,94,19.0,111,153.0,
11338889,female,20,181,76,9.0,91,37.0,
12019657,male,23,195,95,18.0,91,67.0,
15408207,female,59,164,64,18.0,100,108.0,
13087659,female,56,150,54,5.0,94,27.0,
18607870,male,42,188,89,16.0,96,84.0,
19935593,female,71,171,70,10.0,96,57.0,
19759832,female,27,185,76,16.0,99,82.0,
14760081,male,71,210,115,14.0,99,107.0,
12476603,female,34,179,70,12.0,87,49.0,
18400571,male,25,186,87,8.0,95,34.0,
18883203,male,22,172,69,5.0,91,16.0,
18654410,male,41,196,91,17.0,100,99.0,
11020941,female,46,158,59,6.0,88,27.0,
13802850,female,44,152,50,29.0,104,184.0,
14634993,female,39,179,77,17.0,99,91.0,
14756952,male,21,172,75,22.0,102,107.0,
11063451,female,32,160,61,27.0,114,190.0,
16551300,male,61,178,80,28.0,111,231.0,
16560224,female,32,156,56,9.0,88,39.0,
16179198,female,40,156,53,22.0,106,142.0,
12403382,male,54,190,98,25.0,109,200.0,
16051554,male,37,182,83,26.0,109,178.0,
13141879,female,36,168,69,28.0,104,166.0,
13255684,male,20,167,75,10.0,92,33.0,
16489759,female,43,158,60,18.0,101,105.0,
18999803,female,24,170,65,28.0,106,168.0,
16607440,male,65,182,83,14.0,91,77.0,
17256283,female,26,184,82,20.0,101,105.0,
12892291,male,37,177,84,11.0,96,54.0,
14006609,male,26,165,68,1.0,89,3.0,
15019351,female,55,159,63,6.0,85,26.0,
16669815,female,64,157,60,13.0,94,71.0,
13695716,female,31,171,70,5.0,83,18.0,
12041420,female,26,178,77,10.0,98,50.0,
16657564,female,32,169,66,16.0,85,62.0,
15697554,male,26,201,94,10.0,87,32.0,
18221643,male,60,170,76,10.0,81,36.0,
14194039,female,44,149,50,20.0,94,105.0,
13248962,female,23,151,51,12.0,98,64.0,
14777293,female,61,161,62,22.0,99,131.0,
16927353,male,38,185,83,26.0,106,167.0,
18745331,female,35,174,68,10.0,90,44.0,
19105299,male,50,195,89,3.0,84,11.0,
10406833,male,30,183,87,20.0,91,78.0,
11158097,male,44,185,92,17.0,105,115.0,
18816364,male,52,177,85,5.0,79,15.0,
17308074,female,31,153,52,6.0,91,28.0,
18760910,female,32,177,76,26.0,106,155.0,
19360607,male,72,191,97,29.0,116,287.0,
17924677,male,26,189,87,26.0,104,147.0,
13096111,male,30,178,86,22.0,101,118.0,
16203156,female,20,167,63,27.0,113,181.0,
13339749,female,50,165,68,27.0,105,170.0,
17731293,male,39,177,77,7.0,88,26.0,
10352816,female,32,173,68,4.0,84,15.0,
10931663,female,25,167,61,17.0,105,101.0,
18350013,female,41,177,71,27.0,111,182.0,
12910830,male,33,188,87,9.0,85,28.0,
12824366,female,35,160,57,26.0,109,172.0,
11726136,female,33,175,70,20.0,99,107.0,
10562393,female,54,157,51,2.0,74,7.0,
13981425,male,44,195,103,2.0,89,9.0,
14132117,female,49,181,71,12.0,88,53.0,
10181065,female,22,178,68,23.0,100,121.0,
12649958,male,77,173,71,21.0,105,166.0,
10068396,female,34,173,69,22.0,104,130.0,
18471125,female,36,157,60,11.0,89,49.0,
18503283,female,78,165,65,28.0,105,191.0,
12352451,female,41,148,54,16.0,101,94.0,
10611827,male,30,187,91,18.0,96,85.0,
14427823,male,45,172,75,28.0,109,198.0,
14584962,male,62,200,111,19.0,101,141.0,
18702539,male,25,186,90,1.0,84,3.0,
11997648,male,22,166,64,14.0,98,57.0,
16374857,male,35,171,77,30.0,108,194.0,
18786778,male,75,185,88,20.0,96,136.0,
17662178,male,29,185,86,21.0,101,112.0,
12055629,female,54,146,52,4.0,82,17.0,
16666826,male,29,184,89,12.0,87,39.0,
11051208,female,29,175,72,20.0,100,107.0,
15797697,female,39,166,68,14.0,94,69.0,
17203920,male,39,189,89,22.0,101,129.0,
18401983,female,59,167,66,29.0,112,210.0,
11675167,female,72,168,66,13.0,96,75.0,
12127647,male,20,177,77,2.0,90,6.0,
16487611,female,40,147,44,23.0,91,114.0,
18264457,female,42,171,68,20.0,95,102.0,
16415104,male,63,167,67,24.0,100,153.0,
11434889,male,27,184,92,2.0,85,6.0,
11160389,male,21,187,83,19.0,101,92.0,
12041582,female,36,157,63,24.0,108,155.0,
19521579,female,25,163,54,5.0,86,20.0,
12749952,male,30,189,89,15.0,91,59.0,
10785521,male,23,170,74,16.0,104,84.0,
13418169,male,27,170,66,11.0,80,18.0,
18910818,female,64,150,47,22.0,101,141.0,
17013961,female,51,164,67,11.0,91,53.0,
12874776,female,23,156,53,20.0,98,106.0,
17640693,male,46,196,101,16.0,95,89.0,
11277633,male,34,184,78,19.0,97,91.0,
19432168,female,43,161,59,4.0,75,12.0,
13210970,male,77,177,85,5.0,80,22.0,
17148586,male,22,182,86,4.0,88,12.0,
12147068,male,76,173,82,25.0,114,236.0,
19927444,female,69,169,67,30.0,113,225.0,
17683034,female,37,161,60,26.0,99,144.0,
14493432,male,33,177,75,11.0,95,48.0,
18850923,male,28,185,84,11.0,91,41.0,
14937021,male,41,195,101,19.0,113,153.0,
11123367,female,20,167,67,3.0,84,11.0,
10424043,male,79,196,103,6.0,92,40.0,
16356048,female,24,188,83,6.0,80,18.0,
12139431,female,69,161,59,24.0,105,162.0,
16737364,male,37,183,89,8.0,79,20.0,
18191249,female,37,169,63,7.0,87,29.0,
